entry_id,student_id,task_id,topic,difficulty,correct,task_text,solution
3815,23,3815,дроби,easy,правильно,У ученика было 39 тетрадей. Он отдал 3/2 всех тетрадей. Сколько тетрадей у него осталось?,
3816,26,3816,функции,medium,неправильно,"Определите, является ли зависимость y = 3x + 2 функцией.",
3817,17,3817,производные,easy,правильно,Найдите производную функции f(x) = x^2.,
3818,24,3818,производные,easy,правильно,Найдите производную функции f(x) = x^2.,
3819,14,3819,тригонометрия,easy,правильно,Вычислите sin 45°.,
3820,28,3820,неравенства,easy,правильно,Решите неравенство: x > 1.,
3821,2,3821,функции,easy,неправильно,"Определите, является ли зависимость y = 3x + 2 функцией.",
3822,14,3822,уравнения,medium,неправильно,Решите уравнение: 2x + 9 = 17.,
3823,4,3823,геометрия,easy,неправильно,Периметр квадрата равен 36 см. Найдите длину его стороны.,
3824,19,3824,комбинаторика,easy,правильно,Сколькими способами можно выбрать 7 учеников из 10?,
3825,10,3825,логарифмы,hard,неправильно,Вычислите log_2 4.,
3826,25,3826,пределы,easy,неправильно,Найдите предел lim (x→0) (sin x) / x.,
3827,20,3827,неравенства,medium,неправильно,Решите неравенство: x > 7.,
3828,22,3828,логарифмы,medium,неправильно,Вычислите log_2 64.,
3829,19,3829,проценты,hard,правильно,Товар стоит 258 тенге. Его уценили на 20%. Найдите новую цену.,
3830,29,3830,матрицы,hard,правильно,"Найдите определитель матрицы [[1, 1], [4, 3]].",
3831,22,3831,проценты,easy,правильно,Товар стоит 464 тенге. Его уценили на 20%. Найдите новую цену.,
